,0
15410,22
15411,22
15412,22
15413,22
15414,22
15415,22
15416,22
15417,22
15418,22
15419,22
15420,40
15421,240
15422,0
15423,240
15424,480
15425,480
15426,240
15427,476
15428,480
15429,240
15430,480
15431,480
15432,480
15433,240
15434,480
15435,494
15436,496
15437,120
15438,120
15439,840
15440,240
15441,480
15442,240
15443,120
15444,240
15445,240
15446,240
15447,480
15448,240
15449,240
15450,120
15451,120
15452,240
15453,240
15454,480
15455,240
15456,720
15457,480
15458,240
15459,480
15460,240
15461,120
15462,480
15463,120
15464,480
15465,128
15466,125
15467,240
15468,720
15469,480
15470,60
15471,480
15472,60
15473,60
15474,60
15475,240
15476,240
15477,480
15478,480
15479,480
15480,480
15481,480
15482,480
15483,480
15484,720
15485,120
15486,120
15487,720
15488,120
15489,120
15490,480
15491,480
15492,720
15493,240
15494,540
15495,120
15496,120
15497,240
15498,60
15499,60
15500,60
15501,60
15502,60
15503,60
15504,60
15505,120
15506,60
15507,60
15508,60
15509,60
15510,60
15511,60
15512,60
15513,60
15514,60
15515,60
15516,120
15517,0
15518,0
15519,60
15520,60
15521,60
15522,240
15523,60
15524,60
15525,60
15526,60
15527,240
15528,60
15529,60
15530,60
15531,60
15532,60
15533,60
15534,60
15535,60
15536,120
15537,60
15538,60
15539,60
15540,60
15541,60
15542,60
15543,480
15544,60
15545,60
15546,60
15547,60
15548,120
15549,0
15550,300
15551,0
15552,480
15553,60
15554,60
15555,60
15556,60
15557,60
15558,60
15559,60
15560,120
15561,240
15562,120
15563,290
15564,120
15565,120
15566,533
15567,60
15568,60
15569,60
15570,60
15571,60
15572,60
15573,60
15574,243
15575,60
15576,60
15577,60
15578,720
15579,120
15580,60
15581,60
15582,530
15583,483
15584,60
15585,60
15586,60
15587,240
15588,60
15589,60
15590,60
15591,60
15592,60
15593,60
15594,60
15595,530
15596,60
15597,60
15598,60
15599,60
15600,60
15601,60
15602,60
15603,533
15604,60
15605,60
15606,60
15607,60
15608,60
15609,60
15610,60
15611,603
15612,60
15613,60
15614,60
15615,60
15616,60
15617,60
15618,60
15619,720
15620,120
15621,120
15622,120
15623,480
15624,360
15625,240
15626,120
15627,240
15628,240
15629,240
15630,240
15631,480
15632,240
15633,480
15634,240
15635,240
15636,290
15637,240
15638,543
15639,60
15640,60
15641,60
15642,60
15643,60
15644,60
15645,60
15646,480
15647,60
15648,60
15649,60
15650,60
15651,60
15652,60
15653,60
15654,723
15655,60
15656,60
15657,60
15658,290
15659,60
15660,60
15661,60
15662,60
15663,240
15664,60
15665,60
15666,60
15667,240
15668,240
15669,480
15670,60
15671,60
15672,60
15673,60
15674,240
15675,60
15676,60
15677,60
15678,530
15679,60
15680,60
15681,60
15682,60
15683,60
15684,60
15685,60
15686,60
15687,483
15688,60
15689,60
15690,60
15691,60
15692,60
15693,60
15694,60
15695,240
15696,60
15697,60
15698,60
15699,60
15700,360
15701,60
15702,60
15703,60
15704,60
15705,60
15706,60
15707,60
15708,120
15709,60
15710,0
15711,120
15712,120
15713,60
15714,0
15715,240
15716,480
15717,60
15718,60
15719,60
15720,60
15721,240
15722,60
15723,60
15724,60
15725,120
15726,240
15727,60
15728,60
15729,1746
15730,60
15731,60
15732,60
15733,486
15734,110
15735,110
15736,240
15737,240
15738,720
15739,0
15740,60
15741,60
15742,240
15743,60
15744,60
15745,60
15746,60
15747,240
15748,240
15749,120
15750,120
15751,120
15752,120
15753,120
15754,240
15755,120
15756,120
15757,120
15758,120
15759,120
15760,530
15761,60
15762,60
15763,60
15764,60
15765,60
15766,60
15767,60
15768,60
15769,543
15770,60
15771,60
15772,60
15773,60
15774,60
15775,60
15776,60
15777,480
15778,60
15779,60
15780,60
15781,60
15782,60
15783,60
15784,60
15785,300
15786,120
15787,60
15788,60
15789,60
15790,60
15791,60
15792,60
15793,60
15794,60
15795,60
15796,60
15797,110
15798,63
15799,110
15800,60
15801,63
15802,240
15803,240
15804,240
15805,0
15806,480
15807,480
15808,240
15809,60
15810,60
15811,60
15812,60
15813,60
15814,60
15815,60
15816,540
15817,120
15818,60
15819,60
15820,60
15821,60
15822,60
15823,60
15824,60
15825,60
15826,60
15827,60
15828,60
15829,60
15830,60
15831,290
15832,60
15833,60
15834,60
15835,300
15836,60
15837,60
15838,60
15839,600
15840,120
15841,120
15842,120
15843,530
15844,120
15845,120
15846,120
15847,303
15848,60
15849,60
15850,60
15851,240
15852,60
15853,60
15854,60
15855,480
15856,120
15857,60
15858,60
15859,60
15860,60
15861,60
15862,60
15863,60
15864,60
15865,60
15866,60
15867,60
15868,60
15869,60
15870,60
15871,240
15872,120
15873,60
15874,60
15875,240
15876,60
15877,60
15878,60
15879,60
15880,480
15881,240
15882,480
15883,120
15884,240
15885,60
15886,60
15887,60
15888,120
15889,60
15890,480
15891,60
15892,60
15893,60
15894,240
15895,240
15896,480
15897,60
15898,60
15899,60
15900,60
15901,60
15902,60
15903,60
15904,240
15905,60
15906,60
15907,60
15908,60
15909,483
15910,60
15911,60
15912,60
15913,60
15914,60
15915,60
15916,60
15917,240
15918,240
15919,120
15920,60
15921,120
15922,60
15923,60
15924,480
15925,60
15926,60
15927,60
15928,60
15929,120
15930,60
15931,60
15932,240
15933,60
15934,60
15935,60
15936,60
15937,480
15938,120
15939,60
15940,60
15941,120
15942,0
15943,290
15944,60
15945,60
15946,60
15947,483
15948,60
15949,60
15950,60
15951,120
15952,60
15953,60
15954,60
15955,240
15956,60
15957,60
15958,60
15959,480
15960,60
15961,60
15962,120
15963,0
15964,240
15965,60
15966,60
15967,60
15968,60
15969,240
15970,60
15971,60
15972,60
15973,120
15974,240
15975,60
15976,60
15977,60
15978,60
15979,60
15980,60
15981,60
15982,60
15983,60
15984,60
15985,110
15986,63
15987,110
15988,60
15989,63
15990,60
15991,240
15992,60
15993,60
15994,60
15995,290
15996,60
15997,60
15998,60
15999,723
16000,60
16001,60
16002,60
16003,60
16004,60
16005,60
16006,60
16007,240
16008,480
16009,480
16010,240
16011,240
16012,720
16013,480
16014,240
16015,240
16016,480
16017,240
16018,480
16019,240
16020,480
16021,240
16022,240
16023,240
16024,240
16025,480
16026,0
16027,240
16028,120
16029,60
16030,480
16031,60
16032,60
16033,60
16034,60
16035,60
16036,60
16037,60
16038,120
16039,240
16040,60
16041,60
16042,300
16043,60
16044,60
16045,60
16046,60
16047,240
16048,60
16049,60
16050,60
16051,240
16052,60
16053,60
16054,60
16055,60
16056,483
16057,60
16058,60
16059,60
16060,60
16061,60
16062,60
16063,30
16064,30
16065,960
16066,960
16067,60
16068,60
16069,60
16070,60
16071,60
16072,60
16073,60
16074,530
16075,60
16076,60
16077,60
16078,60
16079,60
16080,60
16081,60
16082,530
16083,60
16084,60
16085,60
16086,60
16087,60
16088,60
16089,60
16090,530
16091,60
16092,60
16093,60
16094,60
16095,60
16096,60
16097,60
16098,60
16099,60
16100,60
16101,60
16102,60
16103,60
16104,60
16105,60
16106,60
16107,60
16108,60
16109,60
16110,60
16111,60
16112,60
16113,60
16114,60
16115,60
16116,60
16117,60
16118,60
16119,60
16120,60
16121,60
16122,60
16123,60
16124,60
16125,60
16126,60
16127,60
16128,60
16129,60
16130,480
16131,60
16132,60
16133,60
16134,60
16135,60
16136,60
16137,60
16138,480
16139,1920
16140,960
16141,960
16142,240
16143,480
16144,240
16145,240
16146,480
16147,480
16148,240
16149,240
16150,480
16151,240
16152,240
16153,240
16154,240
16155,480
16156,240
16157,240
16158,480
16159,480
16160,240
16161,480
16162,480
16163,240
16164,240
16165,480
16166,480
16167,480
16168,960
16169,240
16170,480
16171,480
16172,240
16173,240
16174,240
16175,240
16176,480
16177,120
16178,120
16179,240
16180,240
16181,240
16182,240
16183,240
16184,240
16185,470
16186,360
16187,123
16188,720
16189,240
16190,720
16191,120
16192,120
16193,240
16194,120
16195,240
16196,120
16197,120
16198,480
16199,120
16200,240
16201,240
16202,960
16203,120
16204,120
16205,360
16206,120
16207,300
16208,120
16209,120
16210,480
16211,60
16212,60
16213,60
16214,240
16215,240
16216,960
16217,300
16218,60
16219,60
16220,60
16221,480
16222,120
16223,120
16224,480
16225,240
16226,120
16227,120
16228,480
16229,360
16230,120
16231,720
16232,240
16233,120
16234,120
16235,240
16236,480
16237,240
16238,480
16239,480
16240,360
16241,480
16242,120
16243,120
16244,120
16245,240
16246,120
16247,120
16248,60
16249,60
16250,60
16251,60
16252,60
16253,60
16254,60
16255,60
16256,60
16257,60
16258,60
16259,60
16260,120
16261,120
16262,290
16263,60
16264,60
16265,60
16266,60
16267,60
16268,60
16269,60
16270,120
16271,110
16272,240
16273,480
16274,480
16275,60
16276,60
16277,60
16278,480
16279,60
16280,60
16281,60
16282,60
16283,60
16284,60
16285,60
16286,60
16287,120
16288,120
16289,120
16290,0
16291,240
16292,0
16293,290
16294,240
16295,533
16296,60
16297,60
16298,60
16299,60
16300,60
16301,60
16302,60
16303,1203
16304,60
16305,60
16306,60
16307,60
16308,60
16309,60
16310,60
16311,480
16312,60
16313,60
16314,60
16315,60
16316,240
16317,60
16318,60
16319,60
16320,480
16321,60
16322,60
16323,60
16324,60
16325,60
16326,60
16327,60
16328,480
16329,120
16330,240
16331,120
16332,240
16333,60
16334,60
16335,60
16336,60
16337,60
16338,60
16339,60
16340,240
16341,60
16342,60
16343,60
16344,60
16345,60
16346,60
16347,60
16348,240
16349,60
16350,60
16351,60
16352,480
16353,60
16354,60
16355,60
16356,60
16357,120
16358,60
16359,60
16360,240
16361,120
16362,120
16363,480
16364,240
16365,530
16366,483
16367,60
16368,60
16369,60
16370,480
16371,480
16372,240
16373,60
16374,60
16375,60
16376,60
16377,60
16378,60
16379,60
16380,240
16381,480
16382,480
16383,480
16384,240
16385,480
16386,720
16387,240
16388,600
16389,240
16390,120
16391,120
16392,240
16393,120
16394,240
16395,60
16396,60
16397,60
16398,60
16399,60
16400,60
16401,60
16402,480
16403,240
16404,480
16405,480
16406,240
16407,300
16408,60
16409,60
16410,60
16411,60
16412,60
16413,60
16414,60
16415,60
16416,480
16417,60
16418,60
16419,60
16420,60
16421,60
16422,60
16423,60
16424,480
16425,60
16426,60
16427,60
16428,60
16429,60
16430,60
16431,60
16432,540
16433,480
16434,240
16435,60
16436,60
16437,60
16438,120
16439,60
16440,60
16441,120
16442,60
16443,60
16444,120
16445,60
16446,60
16447,0
16448,60
16449,60
16450,120
16451,60
16452,60
16453,120
16454,60
16455,60
16456,240
16457,240
16458,480
16459,240
16460,240
16461,480
16462,480
16463,120
16464,120
16465,240
16466,120
16467,120
16468,540
16469,360
16470,120
16471,240
16472,60
16473,60
16474,60
16475,300
16476,60
16477,60
16478,60
16479,60
16480,240
16481,60
16482,60
16483,60
16484,240
16485,60
16486,60
16487,60
16488,60
16489,0
16490,240
16491,480
16492,240
16493,60
16494,60
16495,60
16496,60
16497,120
16498,0
16499,120
16500,0
16501,240
16502,60
16503,60
16504,60
16505,290
16506,120
16507,120
16508,533
16509,60
16510,60
16511,60
16512,363
16513,60
16514,60
16515,60
16516,60
16517,60
16518,60
16519,60
16520,60
16521,60
16522,60
16523,60
16524,60
16525,60
16526,60
16527,60
16528,240
16529,480
16530,480
16531,60
16532,60
16533,60
16534,290
16535,240
16536,489
16537,60
16538,60
16539,60
16540,110
16541,110
16542,480
16543,240
16544,240
16545,480
16546,60
16547,60
16548,60
16549,60
16550,60
16551,60
16552,60
16553,240
16554,60
16555,60
16556,60
16557,60
16558,60
16559,60
16560,60
16561,720
16562,60
16563,60
16564,60
16565,60
16566,60
16567,60
16568,60
16569,60
16570,120
16571,60
16572,60
16573,60
16574,60
16575,60
16576,60
16577,60
16578,110
16579,110
16580,240
16581,240
16582,240
16583,240
16584,60
16585,60
16586,60
16587,240
16588,240
16589,240
16590,120
16591,60
16592,60
16593,60
16594,240
16595,60
16596,60
16597,60
16598,60
16599,60
16600,60
16601,60
16602,480
16603,480
16604,60
16605,60
16606,60
16607,60
16608,60
16609,60
16610,60
16611,240
16612,480
16613,480
16614,240
16615,240
16616,60
16617,60
16618,60
16619,720
16620,240
16621,60
16622,60
16623,60
16624,60
16625,60
16626,60
16627,60
16628,360
16629,60
16630,60
16631,60
16632,120
16633,60
16634,60
16635,60
16636,300
16637,60
16638,60
16639,60
16640,60
16641,480
16642,60
16643,60
16644,60
16645,60
16646,60
16647,60
16648,60
16649,80
16650,60
16651,60
16652,60
16653,60
16654,230
16655,60
16656,60
16657,60
16658,63
16659,240
16660,60
16661,60
16662,60
16663,60
16664,60
16665,60
16666,60
16667,60
16668,60
16669,60
16670,60
16671,60
16672,60
16673,60
16674,60
16675,960
16676,60
16677,60
16678,60
16679,60
16680,60
16681,60
16682,60
16683,60
16684,60
16685,60
16686,60
16687,60
16688,60
16689,60
16690,60
16691,240
16692,0
16693,60
16694,60
16695,60
16696,240
16697,60
16698,60
16699,60
16700,60
16701,480
16702,480
16703,2880
16704,480
16705,240
16706,480
16707,480
16708,960
16709,3360
16710,240
16711,120
16712,0
16713,0
16714,120
16715,120
16716,360
16717,120
16718,360
16719,60
16720,60
16721,120
16722,120
16723,120
16724,120
16725,120
16726,120
16727,0
16728,60
16729,0
16730,60
16731,360
16732,120
16733,120
16734,360
16735,60
16736,60
16737,360
16738,120
16739,360
16740,60
16741,60
16742,360
16743,60
16744,60
16745,120
16746,120
16747,60
16748,60
16749,120
16750,120
16751,120
16752,120
16753,360
16754,120
16755,120
16756,360
16757,120
16758,120
16759,120
16760,120
16761,120
16762,240
16763,240
16764,240
16765,120
16766,360
16767,120
16768,120
16769,240
16770,60
16771,60
16772,120
16773,120
16774,120
16775,120
16776,120
16777,120
16778,120
16779,0
16780,120
16781,120
16782,0
16783,60
16784,360
16785,120
16786,60
16787,60
16788,120
16789,60
16790,360
16791,60
16792,60
16793,60
16794,60
16795,60
16796,60
16797,60
16798,360
16799,60
16800,60
16801,120
16802,60
16803,360
16804,360
16805,60
16806,60
16807,360
16808,60
16809,60
16810,60
16811,60
16812,120
16813,120
16814,120
16815,120
16816,60
16817,60
16818,120
16819,120
16820,120
16821,120
16822,120
16823,120
16824,0
16825,60
16826,60
16827,120
16828,60
16829,60
16830,0
16831,120
16832,60
16833,60
16834,60
16835,60
16836,120
16837,360
16838,120
16839,360
16840,120
16841,60
16842,60
16843,360
16844,360
16845,60
16846,60
16847,60
16848,60
16849,120
16850,360
16851,120
16852,120
16853,60
16854,60
16855,360
16856,120
16857,120
16858,60
16859,60
16860,120
16861,360
16862,60
16863,120
16864,120
16865,60
16866,120
16867,60
16868,120
16869,60
16870,120
16871,120
16872,240
16873,60
16874,60
16875,360
16876,0
16877,120
16878,60
16879,120
16880,60
16881,120
16882,360
16883,60
16884,120
16885,60
16886,120
16887,120
16888,240
16889,0
16890,0
16891,120
16892,60
16893,120
16894,120
16895,60
16896,120
16897,120
16898,240
16899,60
16900,60
16901,120
16902,120
16903,120
16904,120
16905,120
16906,240
16907,240
16908,360
16909,60
16910,120
16911,60
16912,360
16913,360
16914,120
16915,360
16916,120
16917,60
16918,60
16919,120
16920,121
16921,240
16922,1
16923,120
16924,360
16925,240
16926,60
16927,60
16928,120
16929,360
16930,120
16931,120
16932,120
16933,120
16934,120
16935,120
16936,120
16937,60
16938,120
16939,240
16940,60
16941,60
16942,240
16943,60
16944,120
16945,240
16946,120
16947,120
16948,120
16949,360
16950,120
16951,120
16952,120
16953,360
16954,120
16955,120
16956,60
16957,60
16958,120
16959,120
16960,120
16961,240
16962,120
16963,120
16964,0
16965,120
16966,180
16967,0
16968,360
16969,120
16970,60
16971,60
16972,120
16973,60
16974,360
16975,60
16976,60
16977,60
16978,60
16979,60
16980,60
16981,360
16982,60
16983,60
16984,60
16985,120
16986,60
16987,60
16988,360
16989,60
16990,60
16991,60
16992,60
16993,60
16994,360
16995,240
16996,60
16997,60
16998,0
16999,120
17000,120
17001,60
17002,60
17003,120
17004,60
17005,180
17006,60
17007,0
17008,60
17009,60
17010,60
17011,0
17012,60
17013,60
17014,60
17015,60
17016,0
17017,180
17018,60
17019,60
17020,120
17021,120
17022,60
17023,120
17024,60
17025,120
17026,60
17027,360
17028,60
17029,120
17030,60
17031,120
17032,60
17033,60
17034,120
17035,360
17036,120
17037,120
17038,360
17039,120
17040,120
17041,60
17042,60
17043,600
17044,60
17045,60
17046,60
17047,60
17048,60
17049,60
17050,120
17051,60
17052,60
17053,120
17054,60
17055,60
17056,120
17057,120
17058,60
17059,0
17060,60
17061,60
17062,60
17063,60
17064,0
17065,60
17066,60
17067,60
17068,240
17069,0
17070,60
17071,60
17072,120
17073,300
17074,60
17075,120
17076,60
17077,360
17078,360
17079,60
17080,60
17081,60
17082,360
17083,60
17084,120
17085,60
17086,120
17087,360
17088,60
17089,60
17090,60
17091,60
17092,600
17093,360
17094,60
17095,60
17096,120
17097,120
17098,60
17099,60
17100,120
17101,480
17102,120
17103,60
17104,120
17105,60
17106,0
17107,60
17108,120
17109,60
17110,0
17111,60
17112,120
17113,60
17114,120
17115,180
17116,360
17117,120
17118,120
17119,120
17120,0
17121,360
17122,60
17123,120
17124,60
17125,240
17126,60
17127,60
17128,60
17129,60
17130,360
17131,120
17132,120
17133,0
17134,60
17135,60
17136,360
17137,360
17138,120
17139,60
17140,60
17141,240
17142,360
17143,60
17144,60
17145,60
17146,60
17147,360
17148,120
17149,120
17150,120
17151,60
17152,60
17153,120
17154,120
17155,300
17156,120
17157,240
17158,60
17159,60
17160,600
17161,360
17162,60
17163,60
17164,60
17165,60
17166,60
17167,60
17168,360
17169,60
17170,120
17171,120
17172,240
17173,0
17174,0
17175,120
17176,60
17177,60
17178,120
17179,120
17180,120
17181,240
17182,120
17183,120
17184,360
17185,0
17186,240
17187,0
17188,120
17189,360
17190,120
17191,120
17192,360
17193,120
17194,120
17195,60
17196,60
17197,120
17198,120
17199,60
17200,120
17201,120
17202,60
17203,120
17204,240
17205,0
17206,120
17207,0
17208,120
17209,120
17210,120
17211,120
17212,240
17213,120
17214,360
17215,360
17216,60
17217,60
17218,120
17219,120
17220,240
17221,120
17222,360
17223,360
17224,60
17225,60
17226,240
17227,60
17228,60
17229,60
17230,60
17231,360
17232,120
17233,120
17234,120
17235,120
17236,120
17237,120
17238,180
17239,60
17240,120
17241,60
17242,120
17243,360
17244,60
17245,60
17246,120
17247,60
17248,360
17249,120
17250,120
17251,120
17252,60
17253,60
17254,0
17255,120
17256,120
17257,0
17258,120
17259,240
17260,120
17261,120
17262,240
17263,120
17264,120
17265,240
17266,120
17267,360
17268,120
17269,120
17270,60
17271,120
17272,120
17273,60
17274,120
17275,360
17276,360
17277,120
17278,60
17279,60
17280,240
17281,360
17282,120
17283,60
17284,60
17285,360
17286,120
17287,120
17288,60
17289,120
17290,120
17291,60
17292,120
17293,240
17294,360
17295,120
17296,60
17297,60
17298,120
17299,240
17300,120
17301,120
17302,60
17303,60
17304,60
17305,60
17306,480
17307,60
17308,120
17309,60
17310,120
17311,120
17312,240
17313,120
17314,240
17315,120
17316,60
17317,60
17318,240
17319,0
17320,240
17321,240
17322,0
17323,360
17324,120
17325,120
17326,60
17327,60
17328,120
17329,60
17330,60
17331,360
17332,60
17333,60
17334,120
17335,60
17336,60
17337,360
17338,60
17339,60
17340,120
17341,60
17342,60
17343,480
17344,60
17345,60
17346,60
17347,60
17348,60
17349,60
17350,240
17351,60
17352,60
17353,60
17354,60
17355,360
17356,120
17357,60
17358,60
17359,120
17360,60
17361,60
17362,240
17363,120
17364,60
17365,120
17366,60
17367,60
17368,60
17369,600
17370,0
17371,120
17372,120
17373,0
17374,60
17375,60
17376,120
17377,120
17378,240
17379,120
17380,120
17381,360
17382,240
17383,360
17384,120
17385,360
17386,300
17387,60
17388,120
17389,60
17390,360
17391,360
17392,60
